node_id,word,definition,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W267,"Bottlenecks, storage drives",,127,-0.2608725551804762,-0.9590467197961159,0.11033992569292254,Task Manager displays constant 100% disk active times while CPU or GPU (Graphics Processing Unit) utilization values hover in single digits.,"Move core software applications onto faster solid-state technologies, replace legacy mechanical connections with NVMe configurations, and verify interface ports align with full structural link speeds.",Hardware & System Components,Storage Media & Devices,CORE 1,HARDWARE AND NETWORK TROUBLESHOOTING,
W677,DISKSPD utility,,127,-0.24542217764284824,-0.964029266406147,0.10205649530269144,"Slow application load times or perceived system lag, which may lead an administrator to benchmark the disk to identify bottlenecks.","Execute “diskspd.exe” via the command line with specific parameters (e.g., “-b4k -d60 -h -L -t2”) to perform read/write tests and analyze the results to determine if the hardware is performing within expected specifications.",Hardware,Storage Performance,CORE 1,HARDWARE,
W1023,Hard drives: Bottlenecks,,127,-0.25486242552216154,-0.958721531496832,0.12608794193470438,"System unresponsiveness during intensive tasks, long application load times, high ""Disk Usage"" percentages in the “Task Manager”, or choppy playback of media files.","Use the “Performance Monitor” tool to identify high disk queue lengths, upgrade to a faster drive (e.g., NVMe—Non-Volatile Memory Express), increase RAM to reduce swapping, or spread data across multiple drives to distribute the input/output (I/O) load.",Hardware,Performance Optimization,CORE 1,HARDWARE,
W1053,HDD: Latency,,127,-0.2654505678241751,-0.9593860758610884,0.0954691232058041,Slow disk read/write performance compared to SSDs.,"Latency is an inherent physical property of HDDs; to improve performance, upgrade to an SSD, as mechanical drives cannot be ""fixed"" to lower latency beyond their rotational speed limit.",Hardware,Storage Devices,CORE 1,HARDWARE,
W1054,HDD: Rotational speed,,127,-0.23350550886081306,-0.9656479487707071,0.11401410599824317,"Slower-than-expected data access times if the drive is a low-RPM model (e.g., 5400 RPM).","Verify the RPM rating on the drive label; for high-performance requirements, ensure the drive is rated at 7200 RPM or higher, or migrate the high-demand data to an SSD.",Hardware,Storage Devices,CORE 1,HARDWARE,
W1230,Latency: Magnetic disk drives/HDD,,127,-0.27282389914096933,-0.9541811652739685,0.1229041248043762,"Noticeable delays when launching deep structural directories, stalling during bulk database search passes, or high active disk response metrics exceeding several hundred milliseconds inside tracking utility monitors.","Execute the built-in system optimization command tool utility ""defrag"" to clean fragmented file data blocks and store them sequentially, which reduces the structural read head tracking sweeps across the rotating platters.",Hardware,Mass Storage Storage Components,CORE 1,HARDWARE,
W1382,Magnetic disk drives/HDD: latency,,127,-0.24817124159598192,-0.964919909000278,0.08567732523605123,"System applications stall during launch cycles, file transfer speeds dip way down, and the system experiences high disk queue lengths even during minor read/write activities.","Defragment the mechanical drive volume using the native ""Defragment and Optimize Drives"" tool in Windows to organize scattered file segments into clean sequential blocks, reducing overall read/write head movement delays.",Hardware,Storage Devices,CORE 1,HARDWARE,
W1383,Magnetic disk drives/HDD: rotational speed,,127,-0.2409284523435403,-0.9611624612993804,0.13461130650975647,"A 5400 RPM drive deployed into an enterprise server environment bottlenecks multi-threaded database updates, causing high access response delays compared to faster mechanical configurations.","This is an unchangeable physical hardware performance specification. To resolve operational bottlenecks, upgrade the physical storage system by replacing the low-RPM mechanical unit with a high-performance 7200 RPM drive or a solid-state drive (SSD).",Hardware,Storage Devices,CORE 1,HARDWARE,
W2194,"Rotational speed, magnetic disk drives/HDD",,127,-0.2808158583756897,-0.9545072128884647,0.10029174556572301,"High-performance databases stall during intensive data mining queries, or a desktop computer displays noticeable lag when loading large media assets from an internal mechanical storage drive.","Check the hard drive's hardware label specifications to identify its rated performance capability (standard rates include 5,400 RPM for power-efficient models, 7,200 RPM for mainstream desktops, and up to 10,000 or 15,000 RPM for enterprise server storage systems); resolve performance bottlenecks by replacing slower legacy disks with solid-state alternatives.",Hardware,Storage Devices,CORE 1,HARDWARE,
W2487,Storage drives: Bottlenecks,,127,-0.22648960562181067,-0.9690174650910228,0.09852720890111911,"The OS takes an excessive amount of time to load, applications take several minutes to launch, and ""Disk usage"" in Task Manager consistently hits 100%.","Identify the active processes consuming disk I/O (Input/Output), replace a mechanical HDD (Hard Disk Drive) with an SSD (Solid-State Drive), or move the OS to a faster partition.",Hardware,Hardware Maintenance,CORE 1,HARDWARE,
W168,Attacks: Zero-day attacks,,128,-0.45766627333630655,0.8861468192816353,-0.07270073539860394,Fully updated enterprise computer systems suffer data breaches or system file modifications without generating alerts in standard signature-based antivirus software.,Implement advanced heuristic or behavioral-based Endpoint Detection and Response (EDR) agents to detect abnormal program activity; use strict network segmentation controls to isolate critical data assets from standard user zones.,Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W591,CVE (Common Vulnerabilities and Exposures),,128,-0.4694603823460813,0.8793520689549477,-0.07966735989176676,Security scanners flagging systems as vulnerable.,"Research the specific CVE ID in the database to understand the threat, then apply the recommended software patches or configuration changes to mitigate the vulnerability.",Network Security & Access Control,Security,CORE 2,,SECURITY
W745,Documentation: CVE (Common Vulnerabilities and Exposures),,128,-0.46233831371100176,0.8847099288985979,-0.059427480033273375,Systems susceptible to known exploits or failing security scans.,Cross-reference system versions against the CVE database and deploy the necessary security patches (patch management).,Security,Vulnerability Management,CORE 2,,SECURITY
W850,"End-of-life/end-of-support, OS",,128,-0.45396861118458665,0.8869349517046219,-0.08519912853930957,"Increased frequency of malware infections, incompatibility with modern software/drivers, and inability to pass security audits.","Plan for a migration to a supported version of the operating system. If migration is impossible, isolate the machine from the network (air-gap) to mitigate exposure.",Operating System,OS Maintenance,CORE 2,,OPERATING SYSTEMS
W902,"Exposures/vulnerabilities, CVE",,128,-0.47862159066210475,0.8752601137783554,-0.06957805818487006,"Security audits highlighting unpatched software, or system intrusion attempts that exploit known vulnerabilities in applications or OS components.","Identify the CVE ID associated with the vulnerability, check the vendor's security advisory, and apply the recommended software patches or firmware updates immediately.",Security,Threat Prevention,CORE 2,,SECURITY
W1248,"Life-cycle limitations, OS",,128,-0.4484310676926861,0.8916585390123241,-0.06208564515574674,"Vulnerability assessment scanners flag multiple critical unpatched security exposures across old legacy OS workstations, and update systems fail to discover new catalog components.","Execute the command ""winver"" to determine the operating system's precise compilation build version number, evaluate the data parameters against the vendor's active support lifespan charts, and execute inline OS upgrade paths to migrate out-of-support platforms to current distributions.",Operating System,Operating System Architecture & Lifecycles,CORE 2,,OPERATING SYSTEMS
W1288,Linux: Patches,,128,-0.46710642557901927,0.87925188037866,-0.09342225662754432,"External penetration scanners easily compromise Linux systems using known, public security vulnerabilities.","Establish automated patching workflows using scheduled package update utilities, and track patch application statuses across enterprise instances.",Operating System,Linux Best Practices,CORE 2,,OPERATING SYSTEMS
